codigo,nombre,codigo_proyecto,nombre_proyecto,codigo_subdivision,nombre_subdivision,tipo_unidad,piso,estado_construccion,nombre_tipologia,total_habitaciones,total_banos,area_libre,area_techada,area_total,estado_comercial,estado_personalizado,codigo_proforma,precio_lista,precio_base_proforma,descuento_venta,precio_venta,precio_m2,fecha_reserva,fecha_separacion,fecha_venta,fecha_entrega,fecha_inicio_independizacion,fecha_fin_independizacion,modalidad_contrato,codigo_externo,fecha_precio_actualizado,moneda_precio_lista,moneda_venta,vcto_garantia_estructural,vcto_garantia_acabados,vcto_garantia_comercial,id,padre_id,fecha_actualizacion,fecha_estimada_entrega,partida_independizacion
COS-E121,ES-121,COS,COSMOS,,,estacionamiento simple,-7,En planos,Estacionamiento Simple,0.00,0,0.00,24.78,24.78,disponible,,,13000.00,,0.00,0.00,524.62,,,,,,,Compromiso,,,USD,,,,,630,,2025-07-10,,
COS-E122,ES-122,COS,COSMOS,,,estacionamiento simple,-7,En planos,Estacionamiento Simple,0.00,0,0.00,16.05,16.05,disponible,,,12000.00,,0.00,0.00,747.66,,,,,,,Compromiso,,,USD,,,,,631,,2025-07-10,,
COS-E128,ES-128,COS,COSMOS,,,estacionamiento simple,-7,En planos,Estacionamiento Simple,0.00,0,0.00,14.18,14.18,disponible,,,12000.00,,0.00,0.00,846.26,,,,,,,Compromiso,,,USD,,,,,637,,2025-07-10,,
COS-E130,ES-130,COS,COSMOS,,,estacionamiento simple,-7,En planos,Estacionamiento Simple,0.00,0,0.00,14.68,14.68,disponible,,,12000.00,,0.00,0.00,817.44,,,,,,,Compromiso,,,USD,,,,,639,,2025-07-10,,
COS-E132,ES-132,COS,COSMOS,,,estacionamiento simple,-7,En planos,Estacionamiento Simple,0.00,0,0.00,16.56,16.56,disponible,,,12000.00,,0.00,0.00,724.64,,,,,,,Compromiso,,,USD,,,,,641,,2025-07-10,,
COS-E133,ES-133,COS,COSMOS,,,estacionamiento simple,-7,En planos,Estacionamiento Simple,0.00,0,0.00,17.86,17.86,disponible,,,12000.00,,0.00,0.00,671.89,,,,,,,Compromiso,,,USD,,,,,642,,2025-07-10,,
COS-E134,ES-134,COS,COSMOS,,,estacionamiento simple,-7,En planos,Estacionamiento Simple,0.00,0,0.00,22.70,22.70,disponible,,,15000.00,,0.00,0.00,660.79,,,,,,,Compromiso,,,USD,,,,,643,,2025-07-10,,
COS-E33,ES-33,COS,COSMOS,,,estacionamiento simple,-2,En planos,Estacionamiento Simple,0.00,0,0.00,23.89,23.89,vendido,,2023-02543,18000.00,18000.00,5000.00,13000.00,753.45,,2023-10-09,2025-09-08,,,,Compromiso,,,USD,USD,,,,644,,2025-09-08,,
PS-P-A201,A201,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,2,Obra no iniciada,5,0.00,0,0.00,129.94,129.94,disponible,,,470790.00,,0.00,0.00,3623.13,,,,,,,Compromiso,,,USD,,,,,967,,2025-08-20,,
PS-P-A202,A202,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,2,Obra no iniciada,6,0.00,0,0.00,153.09,153.09,disponible,,,544160.50,,0.00,0.00,3554.51,,,,,,,Compromiso,,,USD,,,,,968,,2025-08-20,,
PS-P-A301,A301,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,3,Obra no iniciada,7,0.00,0,0.00,162.26,162.26,proceso de separacion,,2025-02605,592023.00,592023.00,38681.00,553342.00,3648.61,,2025-09-30,,,,,Compromiso,,,USD,USD,,,,970,,2025-09-30,,
PS-P-A303,A303,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,3,Obra no iniciada,4,0.00,0,0.00,87.73,87.73,disponible,,,361568.47,,0.00,0.00,4121.38,,,,,,,Compromiso,,,USD,,,,,972,,2025-08-20,,
PS-P-A401,A401,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,4,Obra no iniciada,1,0.00,0,0.00,143.80,143.80,proceso de venta,,2025-02587,562440.00,562440.00,17000.00,545440.00,3911.27,,2025-09-26,,,,,Compromiso,,,USD,USD,,,,973,,2025-10-08,,
PS-P-A402,A402,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,4,Obra no iniciada,2,0.00,0,0.00,112.94,112.94,proceso de venta,,2025-02541,388414.00,388414.00,46000.00,342414.00,3439.12,,2025-09-24,,,,,Compromiso,,,USD,USD,,,,974,,2025-09-24,,
PS-P-A404,A404,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,4,Obra no iniciada,4,0.00,0,0.00,88.36,88.36,vendido,,2025-01114,367530.54,367530.54,39095.77,328434.77,4159.47,,2025-05-30,2025-07-02,,,,Compromiso,,,USD,USD,,,,976,,2025-08-20,,
PS-P-A501,A501,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,5,Obra no iniciada,1,0.00,0,0.00,141.41,141.41,vendido,,2025-01895,574570.00,574570.00,47754.20,526815.80,4063.15,,2025-07-29,2025-09-03,,,,Compromiso,,,USD,USD,,,,977,,2025-09-03,,
PS-P-A701,A701,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,7,Obra no iniciada,1,0.00,0,0.00,144.05,144.05,vendido,,2024-02977,528031.26,486996.00,0.00,486996.00,3380.74,,2025-01-17,2025-01-21,,,,Compromiso,,,USD,USD,,,,985,,2025-08-20,,
PS-P-A702,A702,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,7,Obra no iniciada,2,0.00,0,0.00,113.20,113.20,disponible,,,408793.00,,0.00,0.00,3611.25,,,,,,,Compromiso,,,USD,,,,,986,,2025-08-20,,
PS-P-A703,A703,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,7,Obra no iniciada,3,0.00,0,0.00,122.47,122.47,vendido,,2025-00336,457633.37,454830.35,58483.35,396347.00,3713.81,,2025-02-23,2025-03-10,,,,Compromiso,,,USD,USD,,,,987,,2025-08-20,,
PS-P-A704,A704,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,7,Obra no iniciada,4,0.00,0,0.00,88.49,88.49,vendido,,2025-00337,378715.13,373780.15,46127.15,327653.00,4223.98,,2025-02-23,2025-07-17,,,,Compromiso,,,USD,USD,,,,988,,2025-08-20,,
PS-P-A801,A801,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,8,Obra no iniciada,1,0.00,0,0.00,141.41,141.41,proceso de aprobación,,2024-02870,523673.76,520878.71,0.00,520878.71,3683.46,,2024-07-09,,,,,Compromiso,,,USD,USD,,,,989,,2025-10-21,,
PS-P-A804,A804,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,8,Obra no iniciada,4,0.00,0,0.00,88.17,88.17,proceso de separacion,,2024-02882,381017.50,376043.17,0.00,376043.17,4264.98,,2024-09-01,,,,,Compromiso,,,USD,USD,,,,992,,2025-08-20,,
PS-P-A1001,A1001,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,10,Obra no iniciada,1,0.00,0,0.00,144.05,144.05,proceso de venta,,2025-00261,543546.32,540715.20,50715.20,490000.00,3753.66,,2025-02-07,,,,,Compromiso,,,USD,USD,,,,997,,2025-10-21,,
PS-P-A1002,A1002,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,10,Obra no iniciada,2,0.00,0,0.00,113.20,113.20,disponible,,,420719.00,,0.00,0.00,3716.60,,,,,,,Compromiso,,,USD,,,,,998,,2025-08-20,,
PS-P-A1101,A1101,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,11,Obra no iniciada,1,0.00,0,0.00,141.41,141.41,vendido,,2025-00874,546287.50,546287.50,46777.50,499510.00,3863.15,,2025-05-05,2025-06-06,,,,Compromiso,,,USD,USD,,,,1000,,2025-08-20,,
PS-P-A1103,A1103,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,11,Obra no iniciada,3,0.00,0,0.00,121.97,121.97,vendido,,2025-00691,473689.22,473689.22,41569.22,432120.00,3883.65,,2025-04-07,2025-07-17,,,,Compromiso,,,USD,USD,,,,1002,,2025-08-20,,
PS-P-A1201,A1201,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,12,En planos,1,0.00,0,0.00,141.01,141.01,proceso de separacion,,2025-01506,613000.00,597200.00,58991.19,538208.81,4235.16,,2025-06-25,,,,,Compromiso,,,USD,USD,,,,1004,,2025-08-20,,
PS-P-A1202,A1202,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,12,En planos,2,0.00,0,0.00,113.21,113.21,disponible,,,427770.00,,0.00,0.00,3778.55,,,,,,,Compromiso,,,USD,,,,,1005,,2025-08-20,,
PS-P-A1302,A1302,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,13,Obra no iniciada,2,0.00,0,0.00,113.20,113.20,disponible,,,433006.00,,0.00,0.00,3825.14,,,,,,,Compromiso,,,USD,,,,,1009,,2025-08-20,,
PS-P-A1303,A1303,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,13,Obra no iniciada,3,0.00,0,0.00,122.47,122.47,proceso de separacion,,2025-00652,484802.72,481888.77,62188.88,419699.89,3934.75,,2024-09-01,,,,,Compromiso,,,USD,USD,,,,1010,,2025-08-20,,
PS-P-A1304,A1304,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,13,Obra no iniciada,4,0.00,0,0.00,88.49,88.49,disponible,,,397217.25,,0.00,0.00,4488.84,,,,,,,Compromiso,,,USD,,,,,1011,,2025-08-20,,
PS-P-A1402,A1402,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,14,En planos,2,0.00,0,0.00,113.07,113.07,disponible,,,436325.00,,0.00,0.00,3858.89,,,,,,,Compromiso,,,USD,,,,,1013,,2025-08-20,,
PS-P-A1502,A1502,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,15,Obra no iniciada,2,0.00,0,0.00,113.21,113.21,disponible,,,441442.00,,0.00,0.00,3899.32,,,,,,,Compromiso,,,USD,,,,,1017,,2025-08-20,,
PS-P-A1503,A1503,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,15,Obra no iniciada,3,0.00,0,0.00,121.81,121.81,proceso de separacion,,2025-02581,512600.00,512600.00,16000.00,496600.00,4208.19,,2025-09-26,,,,,Compromiso,,,USD,USD,,,,1018,,2025-09-26,,
PS-P-A1604,A1604,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,16,Obra no iniciada,4,0.00,0,0.00,88.49,88.49,vendido,,2025-00280,408768.51,403507.49,0.00,403507.49,4559.92,,2025-02-11,2025-05-05,,,,Compromiso,,,USD,USD,,,,1023,,2025-08-20,,
PS-P-A1702,A1702,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,17,Obra no iniciada,2,0.00,0,0.00,113.07,113.07,vendido,,2025-00430,472828.94,471909.74,0.00,471909.74,4173.61,,2025-03-14,2025-05-27,,,,Compromiso,,,USD,USD,,,,1025,,2025-09-19,,
PS-P-A1704,A1704,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,17,Obra no iniciada,4,0.00,0,0.00,88.17,88.17,no disponible,,,411261.65,0.00,0.00,0.00,4664.42,,,,,,,Compromiso,,,USD,,,,,1027,,2025-08-20,,
PS-P-A1802,A1802,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,18,Obra no iniciada,2,0.00,0,0.00,113.21,113.21,vendido,,2025-02119,423501.41,423501.41,33880.12,389621.29,3740.85,,2025-08-20,2025-08-29,,,,Compromiso,,,USD,USD,,,,1029,,2025-08-29,,
PS-P-A1804,A1804,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,18,Obra no iniciada,4,0.00,0,0.00,87.71,87.71,disponible,,,413131.49,,0.00,0.00,4710.20,,,,,,,Compromiso,,,USD,,,,,1031,,2025-08-20,,
PS-P-A1901,A1901,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,19,Obra no iniciada,1,0.00,0,0.00,144.05,144.05,vendido,,2025-01732,635415.00,635415.00,59415.00,576000.00,4411.07,,2025-07-11,2025-09-01,,,,Compromiso,,,USD,USD,,,,1032,,2025-09-01,,
PS-P-A2002,A2002,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,20,Obra no iniciada,2,0.00,0,0.00,113.07,113.07,disponible,,,462630.00,,0.00,0.00,4091.54,,,,,,,Compromiso,,,USD,,,,,1037,,2025-08-20,,
PS-P-A2004,A2004,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,20,Obra no iniciada,4,0.00,0,0.00,88.17,88.17,vendido,,2025-00173,423238.47,417804.44,26623.44,391181.00,4738.62,,2025-01-29,2025-02-24,,,,Compromiso,,,USD,USD,,,,1039,,2025-08-20,,
PS-P-A2104,A2104,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,21,Obra no iniciada,4,0.00,0,0.00,87.71,87.71,vendido,,2025-00897,425164.97,425164.97,37258.25,387906.72,4847.39,,2025-05-05,2025-05-20,,,,Compromiso,,,USD,USD,,,,1043,,2025-08-20,,
PS-P-A2201,A2201,PS,PACIFIC SOUL,PS-P,Pacific,departamento duplex,22,Obra no iniciada,11,0.00,0,65.18,208.94,274.12,vendido,,2025-00817,977724.00,977724.00,97772.40,879951.60,3566.77,,2024-09-01,2025-05-27,,,,Compromiso,,,USD,USD,,,,1044,,2025-08-20,,
PS-P-A2203,A2203,PS,PACIFIC SOUL,PS-P,Pacific,departamento flat,22,Obra no iniciada,3,0.00,0,0.00,122.47,122.47,proceso de venta,,2025-02587,542621.00,542621.00,30000.00,512621.00,4430.64,,2025-09-26,,,,,Compromiso,,,USD,USD,,,,1046,,2025-10-08,,
PS-P-A2204,A2204,PS,PACIFIC SOUL,PS-P,Pacific,departamento duplex,22,Obra no iniciada,11,0.00,0,46.44,131.85,178.29,vendido,DOCUMENTO FIRMADO,2024-02858,667294.00,657495.00,65749.50,591745.50,3687.78,,2024-11-29,2025-01-28,,,,Compromiso,,,USD,USD,,,,1047,,2025-08-20,,
PS-S-B102,B102,PS,PACIFIC SOUL,PS-S,Soul,town house,1,Obra no iniciada,S-2,0.00,0,0.00,86.20,86.20,disponible,,,279700.00,,0.00,0.00,3244.78,,,,,,,Compromiso,,,USD,,,,,1049,,2025-09-18,,
PS-S-B103,B103,PS,PACIFIC SOUL,PS-S,Soul,town house,1,Obra no iniciada,S-3,0.00,0,0.00,94.75,94.75,disponible,,,307400.00,,0.00,0.00,3244.33,,,,,,,Compromiso,,,USD,,,,,1050,,2025-08-21,,
PS-S-B201,B201,PS,PACIFIC SOUL,PS-S,Soul,departamento duplex,2,Obra no iniciada,S-4,0.00,0,0.00,63.26,63.26,disponible,,,205200.00,,0.00,0.00,3243.76,,,,,,,Compromiso,,,USD,,,,,1051,,2025-08-21,,
PS-S-B204,B204,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,2,Obra no iniciada,S-7,0.00,0,0.00,60.57,60.57,disponible,,,181100.00,,0.00,0.00,2989.93,,,,,,,Compromiso,,,USD,,,,,1054,,2025-08-21,,
PS-S-B303,B303,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,3,Obra no iniciada,S-5,0.00,0,0.00,61.49,61.49,disponible,,,196400.00,,0.00,0.00,3194.02,,,,,,,Compromiso,,,USD,,,,,1058,,2025-08-21,,
PS-S-B306,B306,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,3,Obra no iniciada,S-8,0.00,0,0.00,60.04,60.04,disponible,,,179500.00,,0.00,0.00,2989.67,,,,,,,Compromiso,,,USD,,,,,1061,,2025-08-21,,
PS-S-B401,B401,PS,PACIFIC SOUL,PS-S,Soul,departamento duplex,4,Obra no iniciada,S-4,0.00,0,0.00,62.67,62.67,disponible,,,205000.00,,0.00,0.00,3271.10,,,,,,,Compromiso,,,USD,,,,,1062,,2025-08-21,,
PS-S-B402,B402,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,4,Obra no iniciada,S-12,0.00,0,0.00,61.32,61.32,disponible,,,197400.00,,0.00,0.00,3219.18,,,,,,,Compromiso,,,USD,,,,,1063,,2025-09-18,,
PS-S-B404,B404,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,4,Obra no iniciada,S-5,0.00,0,0.00,61.22,61.22,disponible,,,197100.00,,0.00,0.00,3219.54,,,,,,,Compromiso,,,USD,,,,,1065,,2025-08-21,,
PS-S-B407,B407,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,4,Obra no iniciada,S-8,0.00,0,0.00,60.04,60.04,disponible,,,181000.00,,0.00,0.00,3014.66,,,,,,,Compromiso,,,USD,,,,,1068,,2025-08-21,,
PS-S-B504,B504,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,5,Obra no iniciada,S-6,0.00,0,0.00,60.20,60.20,disponible,,,183000.00,,0.00,0.00,3039.87,,,,,,,Compromiso,,,USD,,,,,1072,,2025-08-21,,
PS-S-B602,B602,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,6,Obra no iniciada,S-12,0.00,0,0.00,61.32,61.32,vendido,,2025-01885,200500.00,200500.00,6015.00,194485.00,3269.73,,2025-07-25,2025-08-29,,,,Compromiso,,,USD,USD,,,,1076,,2025-08-29,,
PS-S-B603,B603,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,6,Obra no iniciada,S-10,0.00,0,0.00,61.46,61.46,vendido,,2025-01124,201000.00,201000.00,20000.00,181000.00,3270.42,,2025-06-02,2025-07-14,,,,Compromiso,,,USD,USD,,,,1077,,2025-08-20,,
PS-S-B606,B606,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,6,Obra no iniciada,S-7,0.00,0,0.00,60.68,60.68,disponible,,,186100.00,,0.00,0.00,3066.91,,,,,,,Compromiso,,,USD,,,,,1080,,2025-08-21,,
PS-S-B701,B701,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,7,Obra no iniciada,S-9,0.00,0,0.00,63.43,63.43,vendido,,2025-02400,209000.00,209000.00,6270.00,202730.00,3294.97,,2025-09-09,2025-10-17,,,,Compromiso,,,USD,USD,,,,1082,,2025-10-17,,
PS-S-B703,B703,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,7,Obra no iniciada,S-5,0.00,0,0.00,61.49,61.49,disponible,,,202700.00,,0.00,0.00,3296.47,,,,,,,Compromiso,,,USD,,,,,1084,,2025-10-01,,
PS-S-B706,B706,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,7,Obra no iniciada,S-8,0.00,0,0.00,60.04,60.04,disponible,,,185700.00,,0.00,0.00,3092.94,,,,,,,Compromiso,,,USD,,,,,1087,,2025-08-21,,
PS-S-B802,B802,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,8,Obra no iniciada,S-12,0.00,0,0.00,61.32,61.32,no disponible,,,203700.00,0.00,0.00,0.00,3321.92,,,,,,,Compromiso,,,USD,,,,,1089,,2025-08-20,,
PS-S-B803,B803,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,8,Obra no iniciada,S-10,0.00,0,0.00,61.46,61.46,no disponible,,,204100.00,0.00,0.00,0.00,3320.86,,,,,,,Compromiso,,,USD,,,,,1090,,2025-08-20,,
PS-S-B804,B804,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,8,Obra no iniciada,S-5,0.00,0,0.00,61.22,61.22,no disponible,,,203400.00,0.00,0.00,0.00,3322.44,,,,,,,Compromiso,,,USD,,,,,1091,,2025-08-21,,
PS-S-B807,B807,PS,PACIFIC SOUL,PS-S,Soul,departamento flat,8,Obra no iniciada,S-8,0.00,0,0.00,60.04,60.04,no disponible,,,183400.00,0.00,0.00,0.00,3054.63,,,,,,,Compromiso,,,USD,,,,,1094,,2025-08-21,,
PS-S-B1001,B1001,PS,PACIFIC SOUL,PS-S,Soul,penthouse,10,Obra no iniciada,S-11,0.00,0,31.57,93.75,125.32,disponible,,,366600.00,,0.00,0.00,2925.31,,,,,,,Compromiso,,,USD,,,,,1096,,2025-09-30,,
PS-S-B1003,B1003,PS,PACIFIC SOUL,PS-S,Soul,penthouse,10,Obra no iniciada,S-13,0.00,0,32.45,95.15,127.60,disponible,,,352800.00,,0.00,0.00,2764.89,,,,,,,Compromiso,,,USD,,,,,1098,,2025-08-20,,
PS-S-B1004,B1004,PS,PACIFIC SOUL,PS-S,Soul,penthouse,10,Obra no iniciada,S-14,0.00,0,29.27,87.86,117.13,vendido,,2025-02078,303800.00,303800.00,18300.00,285500.00,2593.70,,2025-08-18,2025-10-09,,,,Compromiso,,,USD,USD,,,,1099,,2025-10-09,,
PS-S-B1005,B1005,PS,PACIFIC SOUL,PS-S,Soul,penthouse,10,Obra no iniciada,S-15,0.00,0,29.98,89.36,119.34,disponible,,,309200.00,,0.00,0.00,2590.92,,,,,,,Compromiso,,,USD,,,,,1100,,2025-08-20,,
PS-P-E01,ES-01,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-1,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,14.72,14.72,disponible,,,17000.00,,0.00,0.00,1154.89,,,,,,,Compromiso,,,USD,,,,,1101,,2025-08-20,,
PS-P-E02,ED-02,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento doble,-1,Obra no iniciada,Estacionamiento Doble,0.00,0,0.00,26.74,26.74,proceso de venta,,2025-02541,27000.00,27000.00,0.00,27000.00,1009.72,,2025-09-24,,,,,Compromiso,,,USD,USD,,,,1102,,2025-09-24,,
PS-P-E04,ED-04,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento doble,-1,Obra no iniciada,Estacionamiento Doble,0.00,0,0.00,26.38,26.38,disponible,,,27000.00,,0.00,0.00,1023.50,,,,,,,Compromiso,,,USD,,,,,1104,,2025-08-20,,
PS-P-E07,ES-07,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-1,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,18.10,18.10,vendido,,2025-00817,20000.00,23000.00,3000.00,20000.00,1270.72,,2024-09-01,2025-05-27,,,,Compromiso,,,USD,USD,,,,1107,,2025-08-20,,
PS-P-E08,ES-08,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-1,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,18.45,18.45,vendido,,2025-00817,20000.00,23000.00,3000.00,20000.00,1246.61,,2024-09-01,2025-05-27,,,,Compromiso,,,USD,USD,,,,1108,,2025-08-20,,
PS-P-E09,ES-09,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-1,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,18.53,18.53,vendido,,2025-00817,20000.00,23000.00,3000.00,20000.00,1241.23,,2024-09-01,2025-05-27,,,,Compromiso,,,USD,USD,,,,1109,,2025-08-20,,
PS-P-E11,ES-11,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-1,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,16.46,16.46,vendido,,2025-00953,17000.00,17000.00,2000.00,15000.00,1032.81,,2025-05-12,2025-07-02,,,,Compromiso,,,USD,USD,,,,1110,,2025-08-20,,
PS-P-E16,ES-16,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-1,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,20.66,20.66,vendido,,2025-02119,21000.00,21000.00,0.00,21000.00,1016.46,,2025-08-20,2025-08-29,,,,Compromiso,,,USD,USD,,,,1113,,2025-08-29,,
PS-S-E20,ES-20,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-1,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,16.51,16.51,disponible,,,17000.00,,0.00,0.00,1029.68,,,,,,,Compromiso,,,USD,,,,,1117,,2025-08-20,,
PS-S-E22,ES-22,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-1,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,14.21,14.21,disponible,,,17000.00,,0.00,0.00,1196.34,,,,,,,Compromiso,,,USD,,,,,1119,,2025-08-20,,
PS-S-E23,ES-23,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-1,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,16.07,16.07,disponible,,,17000.00,,0.00,0.00,1057.87,,,,,,,Compromiso,,,USD,,,,,1120,,2025-08-20,,
PS-P-E24,ES-24,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,15.78,15.78,vendido,,2025-00116,17000.00,17000.00,3000.00,14000.00,1077.31,,2025-01-14,2025-01-24,,,,Compromiso,,,USD,USD,,,,1121,,2025-08-20,,
PS-P-E27,ES-27,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,19.59,19.59,disponible,,,21000.00,,0.00,0.00,1071.98,,,,,,,Compromiso,,,USD,,,,,1124,,2025-08-20,,
PS-P-E28,ES-28,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,20.17,20.17,disponible,,,21000.00,,0.00,0.00,1041.15,,,,,,,Compromiso,,,USD,,,,,1125,,2025-08-20,,
PS-P-E29,ES-29,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,20.15,20.15,disponible,,,21000.00,,0.00,0.00,1042.18,,,,,,,Compromiso,,,USD,,,,,1126,,2025-08-20,,
PS-P-E31,ES-31,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,18.45,18.45,vendido,,2024-02977,21000.00,18000.00,0.00,18000.00,975.61,,2025-01-17,2025-01-21,,,,Compromiso,,,USD,USD,,,,1128,,2025-08-20,,
PS-P-E32,ES-32,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,18.53,18.53,disponible,,,21000.00,,0.00,0.00,1133.30,,,,,,,Compromiso,,,USD,,,,,1129,,2025-08-20,,
PS-P-E33,ES-33,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,16.70,16.70,disponible,,,17000.00,,0.00,0.00,1017.96,,,,,,,Compromiso,,,USD,,,,,1130,,2025-08-20,,
PS-P-E35,ES-35,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,13.47,13.47,vendido,,2025-00430,17000.00,17000.00,0.00,17000.00,1262.06,,2025-03-14,2025-05-27,,,,Compromiso,,,USD,USD,,,,1132,,2025-09-19,,
PS-P-E37,ES-37,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,28.56,28.56,proceso de aprobación,,2024-02870,25000.00,25000.00,0.00,25000.00,875.35,,2024-07-09,,,,,Compromiso,,,USD,USD,,,,1134,,2025-10-21,,
PS-P-E40,ES-40,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,16.53,16.53,disponible,,,17000.00,,0.00,0.00,1028.43,,,,,,,Compromiso,,,USD,,,,,1137,,2025-08-20,,
PS-P-E46,ES-46,PS,PACIFIC SOUL,PS-P,Pacific,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,16.19,16.19,disponible,,,17000.00,,0.00,0.00,1050.03,,,,,,,Compromiso,,,USD,,,,,1141,,2025-08-20,,
PS-S-E48,ES-48,PS,PACIFIC SOUL,PS-S,Soul,estacionamiento simple,-2,Obra no iniciada,Estacionamiento Simple,0.00,0,0.00,15.52,15.52,disponible,,,17000.00,,0.00,0.00,1095.36,,,,,,,Compromiso,,,USD,,,,,1143,,2025-08-20,,
